videoid,contentUrl,duration,caption
1045213288,https://ak.picdn.net/shutterstock/videos/1045213288/preview/stock-footage-macro-of-right-part-of-female-face-looking-at-camera-and-smiling-against-white-background.mp4,PT00H00M07S,Macro of right part of female face looking at camera and smiling against white background
1037520827,https://ak.picdn.net/shutterstock/videos/1037520827/preview/stock-footage-old-luggage-bags-on-the-surface-of-water-swim-and-drift-passangers-on-surface-survivors.mp4,PT00H00M32S,Old luggage bags on the surface of water swim and drift passangers on surface survivors
1019075413,https://ak.picdn.net/shutterstock/videos/1019075413/preview/stock-footage-pretty-pink-latte-cup-next-to-empty-plate-of-eaten-croissant-and-napkin-ultra-slow-motion-closeup.mp4,PT00H00M28S,Pretty pink latte cup next to empty plate of eaten croissant and napkin ultra slow motion closeup with 4k phantom flex camera
1044647566,https://ak.picdn.net/shutterstock/videos/1044647566/preview/stock-footage-toronto-canada-jan-american-dollar-bills-or-banknotes-us-currency.mp4,PT00H00M10S,Toronto canada - jan 13 2020: american dollar bills or banknotes.  us currency
1007711776,https://ak.picdn.net/shutterstock/videos/1007711776/preview/stock-footage-loule-portugal-february-unidentified-performers-and-dancers-during-the-parade.mp4,PT00H00M21S,Loule - portugal - 13 february 2017 - unidentified performers and dancers during the parade/carnival in the portuguese town of loule. attractive festive dancers wearing traditional feathers costumes.
20843284,https://ak.picdn.net/shutterstock/videos/20843284/preview/stock-footage-abstract-background-with-symbol-of-holidays-from-fluid-and-liquid-particles-animation-of-seamless.mp4,PT00H00M20S,Abstract background with symbol of holidays from fluid and liquid particles. animation of seamless loop.
17492074,https://ak.picdn.net/shutterstock/videos/17492074/preview/stock-footage-view-of-capra-waterfall-during-summer-in-fagaras-mountains-romania.mp4,PT00H00M30S,"View of capra waterfall during summer in fagaras mountains, romania."
13574945,https://ak.picdn.net/shutterstock/videos/13574945/preview/stock-footage-siblings-playing-together-in-the-waves-on-the-beach.mp4,PT00H00M13S,Siblings playing together in the waves on the beach
30797863,https://ak.picdn.net/shutterstock/videos/30797863/preview/stock-footage-handsome-young-man-in-city-setting-taking-selfie-photo-with-cell-phone-outside-in-city-setting.mp4,PT00H00M23S,"Handsome young man in city setting, taking selfie photo with cell phone outside, in city setting"
1042897261,https://ak.picdn.net/shutterstock/videos/1042897261/preview/stock-footage-aerial-flying-over-the-ottawa-city-skyline-at-sunrise-ottawa-ontario-canada.mp4,PT00H00M44S,"Aerial flying over the ottawa city skyline at sunrise. ottawa, ontario, canada."
1028909084,https://ak.picdn.net/shutterstock/videos/1028909084/preview/stock-footage-intro-background-texture-render.mp4,PT00H00M09S,Intro background texture render
15567670,https://ak.picdn.net/shutterstock/videos/15567670/preview/stock-footage-royal-tern-thalasseus-maximus-preening-on-the-beach.mp4,PT00H00M08S,"Royal tern, thalasseus maximus, preening on the beach"
26405300,https://ak.picdn.net/shutterstock/videos/26405300/preview/stock-footage-legs-of-girls-standing-in-third-position-during-ballet-lesson-in-frayed-classroom.mp4,PT00H00M30S,Legs of girls standing in third position during ballet lesson in frayed classroom.
1012655780,https://ak.picdn.net/shutterstock/videos/1012655780/preview/stock-footage-young-woman-graceful-female-dancer-in-training-in-ballet-class.mp4,PT00H00M19S,Young woman graceful female dancer in training in ballet class
3324689,https://ak.picdn.net/shutterstock/videos/3324689/preview/stock-footage-great-white-shark-in-spencer-gulf-australia-breaks-the-surface-of-the-water-and-attempts-to-grab-a.mp4,PT00H00M15S,"Great white shark in spencer gulf, australia breaks the surface of the water and attempts to grab a bag of bait from a line hanging above the ocean"
1061327170,https://ak.picdn.net/shutterstock/videos/1061327170/preview/stock-footage-portrait-of-young-black-man-warming-up-wrists-before-running-outdoors-looking-at-camera-handsome.mp4,PT00H00M06S,Portrait of young black man warming up wrists before running outdoors looking at camera. handsome african american athlete in sportswear exercising in the city. fit sportsman doing urban workout.
1011614777,https://ak.picdn.net/shutterstock/videos/1011614777/preview/stock-footage-cow-grazing-in-a-meadow-against-a-green-forest-and-blue-sky.mp4,PT00H00M33S,Cow grazing in a meadow against a green forest and blue sky
31925440,https://ak.picdn.net/shutterstock/videos/31925440/preview/stock-footage-large-foamy-ocean-waves.mp4,PT00H00M20S,Large foamy ocean waves
15622336,https://ak.picdn.net/shutterstock/videos/15622336/preview/stock-footage-flight-above-the-tops-of-mountains.mp4,PT00H00M27S,Flight above the tops of mountains
1032894290,https://ak.picdn.net/shutterstock/videos/1032894290/preview/stock-footage-worker-mowing-grass-trimmer-slow-motion-sunset-with-sunbeams.mp4,PT00H00M20S,Worker mowing grass trimmer. slow motion. sunset with sunbeams.
30870037,https://ak.picdn.net/shutterstock/videos/30870037/preview/stock-footage-little-girl-playing-with-yorkshire-terrier-puppies.mp4,PT00H00M09S,Little girl playing with yorkshire terrier puppies
18752720,https://ak.picdn.net/shutterstock/videos/18752720/preview/stock-footage-dolly-barrel-cactus-in-greenhouse.mp4,PT00H00M09S,Dolly: barrel cactus in greenhouse
1037519909,https://ak.picdn.net/shutterstock/videos/1037519909/preview/stock-footage-yellow-banana-seamless-looping-background.mp4,PT00H00M06S,Yellow banana seamless looping background
19620271,https://ak.picdn.net/shutterstock/videos/19620271/preview/stock-footage-woman-in-sexy-dress-sitting-in-decorated-sled-in-smoke.mp4,PT00H00M06S,Woman in sexy dress sitting in decorated sled in smoke.
13532243,https://ak.picdn.net/shutterstock/videos/13532243/preview/stock-footage-glittering-blue-mosaic-disco-wall-computer-generated-seamless-loop-abstract-motion-background-k.mp4,PT00H00M05S,Glittering blue mosaic disco wall. computer generated seamless loop abstract motion background. 4k (4096x2304)
5224706,https://ak.picdn.net/shutterstock/videos/5224706/preview/stock-footage-cozy-winter-day-in-reykjavik.mp4,PT00H00M11S,Cozy winter day in reykjavik
1012774277,https://ak.picdn.net/shutterstock/videos/1012774277/preview/stock-footage-fresh-ripe-juicy-strawberries-rotate-red-strawberries-clockwise-rotation-close-up-strawberry.mp4,PT00H00M29S,"Fresh, ripe, juicy strawberries rotate. red strawberries clockwise rotation, close-up. strawberry background."
22612687,https://ak.picdn.net/shutterstock/videos/22612687/preview/stock-footage-loss-at-the-poker-table-all-chips-took-the-dealer.mp4,PT00H00M30S,Loss at the poker table. all chips took the dealer
34985089,https://ak.picdn.net/shutterstock/videos/34985089/preview/stock-footage-jeonju-south-korea-january-aerial-view-of-jeonju-hanok-village-south-korea-traditional.mp4,PT00H00M14S,"Jeonju, south korea - january 2018 : aerial view of jeonju hanok village, south korea. traditional korean village in jeonju. aerial shot from drone."
1044871393,https://ak.picdn.net/shutterstock/videos/1044871393/preview/stock-footage-izmir-turkey-handsome-charismatic-indian-guy-is-looking-his-phone-and-his-social.mp4,PT00H00M18S,"Izmir/turkey - 12.01.2020: handsome charismatic indian guy is looking his phone and his social media likes are increasing. teenager and instagram, facebook concept."
1010859089,https://ak.picdn.net/shutterstock/videos/1010859089/preview/stock-footage--k-tiresome-lifetime-of-sybarite-middle-aged-woman-resting-on-bed.mp4,PT00H00M15S,4k tiresome lifetime of sybarite middle aged woman resting on bed
24628052,https://ak.picdn.net/shutterstock/videos/24628052/preview/stock-footage-winter-forest.mp4,PT00H00M16S,Winter forest
1036259558,https://ak.picdn.net/shutterstock/videos/1036259558/preview/stock-footage-a-tractor-with-loan-mower-working-on-a-golf-course.mp4,PT00H00M29S,A tractor with loan mower working on a golf course
1019719021,https://ak.picdn.net/shutterstock/videos/1019719021/preview/stock-footage-group-of-happy-kids-with-their-female-adult-science-prof-with-tablet-pc-computer-programming.mp4,PT00H00M14S,Group of happy kids with their female adult science prof with tablet pc computer programming electric toys and robots at robotics hobby club
31191277,https://ak.picdn.net/shutterstock/videos/31191277/preview/stock-footage--moldova-chisinau-st-september-kids-in-the-school-hall.mp4,PT00H00M09S,"2017, moldova, chisinau, 1st september: kids in the school hall"
12027725,https://ak.picdn.net/shutterstock/videos/12027725/preview/stock-footage-a-moving-shot-in-the-middle-of-a-grass-field.mp4,PT00H00M14S,A moving shot in the middle of a grass field...
1011612632,https://ak.picdn.net/shutterstock/videos/1011612632/preview/stock-footage-slow-motion-close-shot-of-a-man-s-hand-soaking-up-a-liquid-spill-on-a-kitchen-worktop-with-paper.mp4,PT00H00M10S,"Slow motion close shot of a man’s hand soaking up a liquid spill on a kitchen worktop, with paper towel."
1055111756,https://ak.picdn.net/shutterstock/videos/1055111756/preview/stock-footage-the-drone-moves-around-a-traffic-intersection-trucks-and-cars-drive-along-the-highway-the-road-on.mp4,PT00H00M33S,"The drone moves around a traffic intersection. trucks and cars drive along the highway. the road on a sunny day. autobahn. cargo transportation, logistics, cargo delivery. 4k"
26446673,https://ak.picdn.net/shutterstock/videos/26446673/preview/stock-footage-a-small-cute-white-goat-ran-past-the-camera-on-the-background-of-the-mountains-a-baby-goat-in-a.mp4,PT00H00M11S,A small cute white goat ran past the camera on the background of the mountains. a baby goat in a mountain valley. touching animals. a calf of a domestic goat grazes in the mountains. mountain goat.
30624982,https://ak.picdn.net/shutterstock/videos/30624982/preview/stock-footage-tropical-scene-with-green-big-leaves-and-waterfall.mp4,PT00H00M12S,Tropical scene with green big leaves and waterfall
8988184,https://ak.picdn.net/shutterstock/videos/8988184/preview/stock-footage-raspberries-splashing-in-slow-motion-shot-on-phantom-flex-k-at-fps.mp4,PT00H00M16S,Raspberries splashing in slow motion; shot on phantom flex 4k at 1000 fps
7412842,https://ak.picdn.net/shutterstock/videos/7412842/preview/stock-footage-thai-fisherman-catching-fish-in-the-morning-at-ban-pak-pra-talay-noi-lake-phatthalung-thailand.mp4,PT00H00M20S,"Thai fisherman catching fish in the morning at ban pak pra -talay noi lake, phatthalung, thailand"
1012587944,https://ak.picdn.net/shutterstock/videos/1012587944/preview/stock-footage-a-man-shoots-himself-with-a-revolver.mp4,PT00H00M07S,A man shoots himself with a revolver
31031671,https://ak.picdn.net/shutterstock/videos/31031671/preview/stock-footage--s-river-rapids-moose-walks-around-in-field-beaver-gnawed-tree-in-water-beaver-in-water.mp4,PT00H00M24S,1940s: river rapids. moose walks around in field. beaver gnawed tree in water. beaver in water.
34603492,https://ak.picdn.net/shutterstock/videos/34603492/preview/stock-footage-a-man-puts-dirty-dishes-in-the-dishwasher-k.mp4,PT00H00M16S,A man puts dirty dishes in the dishwasher 4k
1038426104,https://ak.picdn.net/shutterstock/videos/1038426104/preview/stock-footage-the-beautiful-waterfall-of-strbacki-buk-in-bosnia-and-herzegovina.mp4,PT00H00M07S,The beautiful waterfall of strbacki buk in bosnia and herzegovina
1021620607,https://ak.picdn.net/shutterstock/videos/1021620607/preview/stock-footage-airplane-take-off-trapani.mp4,PT00H00M08S,Airplane take off trapani
1024129016,https://ak.picdn.net/shutterstock/videos/1024129016/preview/stock-footage-vulture-lake-kivu-rwanda-africa.mp4,PT00H00M12S,"Vulture, lake kivu, rwanda, africa"
5387927,https://ak.picdn.net/shutterstock/videos/5387927/preview/stock-footage-slow-motion-kite-boarding-on-adriatic-see.mp4,PT00H00M25S,Slow motion: kite boarding on adriatic see
7812565,https://ak.picdn.net/shutterstock/videos/7812565/preview/stock-footage-pov-boating-historic-bridge-from-ming-and-qing-dynasties-zhujiajiao-water-village-floating-shanghai.mp4,PT00H00M25S,Pov boating historic bridge from ming and qing dynasties zhujiajiao water village floating shanghai china
1049612455,https://ak.picdn.net/shutterstock/videos/1049612455/preview/stock-footage-sheikh-looking-at-blueprint-with-project-of-a-building-next-to-him-on-white-background.mp4,PT00H00M25S,Sheikh looking at blueprint with project of a building next to him on white background.
1051114699,https://ak.picdn.net/shutterstock/videos/1051114699/preview/stock-footage-male-engineer-and-worker-in-a-uniform-are-checking-solar-batteries-the-are-working-on-energy.mp4,PT00H00M16S,Male engineer and worker in a uniform are checking solar batteries. the are working on energy conservation project. the men are concentrated and are discussing details.
1021622503,https://ak.picdn.net/shutterstock/videos/1021622503/preview/stock-footage-men-s-hands-massaging-children-s-feet-close-up.mp4,PT00H00M15S,"Men's hands massaging children's feet.
close-up"
2956957,https://ak.picdn.net/shutterstock/videos/2956957/preview/stock-footage-hammering-jewelry-wire.mp4,PT00H00M34S,Hammering jewelry wire
1021238563,https://ak.picdn.net/shutterstock/videos/1021238563/preview/stock-footage-bangkok-thailand-december-painters-are-painting-on-high-buildings-with-the-big-rope.mp4,PT00H00M48S,"Bangkok, thailand - december,4 2018 : painters are painting on high buildings with the big rope."
22512472,https://ak.picdn.net/shutterstock/videos/22512472/preview/stock-footage-butterfly-of-okinawa.mp4,PT00H00M17S,Butterfly of okinawa
1023796432,https://ak.picdn.net/shutterstock/videos/1023796432/preview/stock-footage-burano-venice-colorful-buildings-between-the-canals-of-the-lagoon-city.mp4,PT00H00M15S,"Burano, venice - colorful buildings between the canals of the lagoon city"
1022142718,https://ak.picdn.net/shutterstock/videos/1022142718/preview/stock-footage-hiker-man-hiking-in-winter-snow-mountains-on-the-background-slow-motion-young-active-hiker-man.mp4,PT00H00M20S,"Hiker man hiking in winter snow mountains. on the background. slow motion: young active hiker man trekking, snow trail. epic video of travelling winter mountains, explore adventure wanderlust concept."
1047493114,https://ak.picdn.net/shutterstock/videos/1047493114/preview/stock-footage-slow-motion-water-liquid-droplet-collision-concept-idea-with-alpha-d-animation-k.mp4,PT00H00M19S,Slow motion water liquid droplet collision concept idea. with alpha. 3d animation 4k.
1025642933,https://ak.picdn.net/shutterstock/videos/1025642933/preview/stock-footage-chemical-structures-on-abstract-background-concept-of-science-and-technology-d-render.mp4,PT00H00M12S,"Chemical structures on abstract background, concept of science and technology (3d render)"
5790866,https://ak.picdn.net/shutterstock/videos/5790866/preview/stock-footage-yoga-instructor-shows-legs-flexible-exercise.mp4,PT00H00M15S,Yoga instructor shows legs flexible exercise
1027465169,https://ak.picdn.net/shutterstock/videos/1027465169/preview/stock-footage-rat-and-human-hand-on-green-screen.mp4,PT00H00M13S,Rat and human hand on green screen
1007913037,https://ak.picdn.net/shutterstock/videos/1007913037/preview/stock-footage-domestic-animal-schnauzer-dog-drinking-from-bowl-of-water.mp4,PT00H00M14S,Domestic animal schnauzer dog drinking from bowl of water
21033502,https://ak.picdn.net/shutterstock/videos/21033502/preview/stock-footage-baby-in-santa-pajamas-with-stars-play-near-a-christmas-tree-with-a-gift-he-smile-and-laugh-and.mp4,PT00H00M21S,"Baby in santa pajamas with stars play near a christmas tree with a gift, he smile and laugh and play with christmas ball. new year concept with toddler"
1018752625,https://ak.picdn.net/shutterstock/videos/1018752625/preview/stock-footage-champagne-in-a-glass-at-beautiful-sunset.mp4,PT00H00M20S,Champagne in a glass at beautiful sunset
33096814,https://ak.picdn.net/shutterstock/videos/33096814/preview/stock-footage-woman-runs-on-gold-wheatfield-in-fluttering-white-chiffon-clothing.mp4,PT00H00M09S,Woman runs on gold wheatfield in fluttering white chiffon clothing
10920032,https://ak.picdn.net/shutterstock/videos/10920032/preview/stock-footage-may-aerial-view-night-view-of-kl-city-petronas-twin-tower-kl-tower-camera-angle.mp4,PT00H00M24S,"May 2015  - aerial view, night view of kl city, petronas twin tower & kl tower. camera angle hovering tracking forward. 2048 x 1080p resolution. kuala lumpur, malaysia"
1010322290,https://ak.picdn.net/shutterstock/videos/1010322290/preview/stock-footage-kyiv-ukraine-february-show-in-the-fashion-week-stylish-model-on-the-catwalk-the.mp4,PT00H00M58S,"Kyiv, ukraine – february 7, 2017. show in the fashion week. stylish model on the catwalk. the model goes along the catwalk. presentation of clothes on the catwalk during a fashion show. model. models."
1043062018,https://ak.picdn.net/shutterstock/videos/1043062018/preview/stock-footage-daulatabad-maharashtra-india-november-unidentified-tourist-visit-to-ancient-daulatabad.mp4,PT00H00M23S,"Daulatabad, maharashtra, india 26 november 2019 :  unidentified tourist visit to ancient daulatabad fort near aurangabad, maharashtra, india, it was built in 14th century ad."
1038347975,https://ak.picdn.net/shutterstock/videos/1038347975/preview/stock-footage-old-woman-hands-are-selecting-defect-raw-coffee-bean-seed-on-wooden-tray.mp4,PT00H00M22S,Old woman hands are selecting defect raw coffee bean seed on wooden tray.
1056700289,https://ak.picdn.net/shutterstock/videos/1056700289/preview/stock-footage-young-unhappy-married-couple-fighting-having-problems-in-bed-at-apartment.mp4,PT00H00M15S,"Young unhappy married couple fighting, having problems in bed at apartment"
1064463508,https://ak.picdn.net/shutterstock/videos/1064463508/preview/stock-footage-pampas-grass-in-the-morning-sun-cortaderia-selloana.mp4,PT00H00M07S,"Pampas grass in the morning sun, cortaderia selloana"
1019040160,https://ak.picdn.net/shutterstock/videos/1019040160/preview/stock-footage-a-tree-with-yellow-autumn-leaves-on-the-shore-of-a-small-lake-autumn-landscape-windy.mp4,PT00H00M14S,A tree with yellow autumn leaves on the shore of a small lake. autumn landscape. windy
1061823949,https://ak.picdn.net/shutterstock/videos/1061823949/preview/stock-footage-financial-report-statistics-charts-numbers-diagrams-on-screens-in-office-business-office-with.mp4,PT00H00M14S,"Financial report, statistics, charts, numbers, diagrams on screens in office. business office with graphs and charts on computer screens, 3d animation"
1016913601,https://ak.picdn.net/shutterstock/videos/1016913601/preview/stock-footage-a-girl-with-a-towel-on-her-head-performs-the-morning-procedure-he-put-a-black-mask-on-his-face.mp4,PT00H00M21S,A girl with a towel on her head performs the morning procedure. he put a black mask on his face. the camera makes a reflection in the mirror. real-time video.
33600817,https://ak.picdn.net/shutterstock/videos/33600817/preview/stock-footage-zakynthos-island-greece-august-k-timelapse-of-people-cross-wooden-bridge-to-cameo.mp4,PT00H00M05S,"Zakynthos island - greece, 30 august, 2017, 4k timelapse of people cross wooden bridge to cameo island"
1037152580,https://ak.picdn.net/shutterstock/videos/1037152580/preview/stock-footage-happy-smiling-young-girl-with-shopping-bags-and-outlet-sign-isolated-over-yellow-background.mp4,PT00H00M13S,Happy smiling young girl with shopping bags and outlet sign isolated over yellow background
30224800,https://ak.picdn.net/shutterstock/videos/30224800/preview/stock-footage-travel-with-baggage-at-outdoor.mp4,PT00H00M20S,Travel with baggage at outdoor
21155233,https://ak.picdn.net/shutterstock/videos/21155233/preview/stock-footage-soft-beautiful-green-backgrounds-motion-particles-green-screen-winter-theme-christmas-background.mp4,PT00H00M12S,Soft beautiful green backgrounds.motion particles green screen. winter theme christmas background with snowflakes.
4271684,https://ak.picdn.net/shutterstock/videos/4271684/preview/stock-footage-footage-of-wind-turbines-in-a-row-over-clear-sky.mp4,PT00H00M30S,Footage of wind turbines in a row over clear sky
24876821,https://ak.picdn.net/shutterstock/videos/24876821/preview/stock-footage-beautiful-girl-admires-the-dog-sitting-on-the-couch.mp4,PT00H00M20S,Beautiful girl admires the dog sitting on the couch
21459508,https://ak.picdn.net/shutterstock/videos/21459508/preview/stock-footage-red-tomato-falling-onto-a-table-and-splitting-into-four-quarters-slow-motion-video.mp4,PT00H00M15S,Red tomato falling onto a table and splitting into four quarters. slow motion video.
21383560,https://ak.picdn.net/shutterstock/videos/21383560/preview/stock-footage-camden-new-jersey-kids-swimming-in-an-above-ground-pool.mp4,PT00H00M09S,"Camden, new jersey 1964: kids swimming in an above ground pool"
26331107,https://ak.picdn.net/shutterstock/videos/26331107/preview/stock-footage-rotating-a-group-of-cupcakes-from-flour-with-powdered-sugar.mp4,PT00H00M22S,Rotating a group of cupcakes from flour with powdered sugar
1031147426,https://ak.picdn.net/shutterstock/videos/1031147426/preview/stock-footage-drone-zoom-out-of-rock-formations-in-patagonia-argentina.mp4,PT00H00M12S,"Drone zoom out of rock formations in patagonia, argentina"
1008754964,https://ak.picdn.net/shutterstock/videos/1008754964/preview/stock-footage-child-lying-on-floor-looking-to-camera-changing-emotions-and-expressions-young-year-old-boy.mp4,PT00H00M16S,"Child lying on floor looking to camera changing emotions and expressions. young 6 year old boy going to from happy to sad, then to happy smiling again"
1054992200,https://ak.picdn.net/shutterstock/videos/1054992200/preview/stock-footage-little-girl-swinging-on-a-swing-outdoors-in-the-garden-during-summer-sunny-day-on-playground.mp4,PT00H00M27S,"Little girl swinging on a swing outdoors in the garden during summer sunny day on playground, vacation concept"
12885026,https://ak.picdn.net/shutterstock/videos/12885026/preview/stock-footage-antalya-tramway-railway.mp4,PT00H00M06S,Antalya tramway railway.
13244573,https://ak.picdn.net/shutterstock/videos/13244573/preview/stock-footage-human-eye-opens.mp4,PT00H00M08S,Human eye opens
1027971785,https://ak.picdn.net/shutterstock/videos/1027971785/preview/stock-footage-time-lapse-of-sunset-over-oil-refinery-factory-with-large-city-in-the-background.mp4,PT00H00M16S,Time lapse of sunset over oil refinery factory with large city in the background.
27118198,https://ak.picdn.net/shutterstock/videos/27118198/preview/stock-footage-litchi-fruits.mp4,PT00H00M30S,Litchi fruits
1056356345,https://ak.picdn.net/shutterstock/videos/1056356345/preview/stock-footage-water-streaming-going-down-the-drain-concept-shower-water-drain-shower-drain-in-bathroom-cabin.mp4,PT00H00M14S,Water streaming going down the drain. concept shower water drain. shower drain in bathroom cabin. water is running.
34273165,https://ak.picdn.net/shutterstock/videos/34273165/preview/stock-footage-tourism-mountains-lifestyle-nature-people-selfie-concept-young-man-traveler-makes-selfie-on.mp4,PT00H00M18S,"Tourism, mountains, lifestyle, nature, people, selfie concept - young man traveler makes selfie on background mountains in summer, at sunset. bearded tourist smiling. slow motion, technology"
1058649910,https://ak.picdn.net/shutterstock/videos/1058649910/preview/stock-footage-handsome-businessman-man-buttons-cufflinks.mp4,PT00H00M07S,Handsome businessman man buttons cufflinks.
23072179,https://ak.picdn.net/shutterstock/videos/23072179/preview/stock-footage-flying-over-bangkok-on-drones-thailand-july.mp4,PT00H00M22S,"Flying over bangkok on drones, thailand, july 2016"
17574109,https://ak.picdn.net/shutterstock/videos/17574109/preview/stock-footage-aerial-view-of-bangkok-skyscraper-beside-chaopraya-river-in-heart-of-thailand-capital.mp4,PT00H00M44S,Aerial view of bangkok skyscraper beside chaopraya river in heart of thailand capital
1041091357,https://ak.picdn.net/shutterstock/videos/1041091357/preview/stock-footage-unloading-paving-slabs-from-a-truck-men-unload-paving-slabs-using-a-manipulator-workers-unload.mp4,PT00H00M26S,"Unloading paving slabs from a truck. men unload paving slabs using a manipulator. workers unload building materials from a large machine. dmitrovka, kiev region, november 8, 2019."
13161068,https://ak.picdn.net/shutterstock/videos/13161068/preview/stock-footage-halloween-pumpkin-autumn-in-america.mp4,PT00H00M12S,"Halloween pumpkin, autumn in america"
1027039721,https://ak.picdn.net/shutterstock/videos/1027039721/preview/stock-footage-sri-lanka-nature-mountains-lake-aerial-shot-beautiful-sky.mp4,PT00H00M27S,Sri lanka nature mountains lake aerial shot beautiful sky
1050768076,https://ak.picdn.net/shutterstock/videos/1050768076/preview/stock-footage-carnarvon-castle-uk-wide-aerial-paning-shot-of-carnarvon-castle-walls.mp4,PT00H00M17S,"Carnarvon castle, uk, 18/08/2019: wide aerial paning shot of carnarvon castle walls."
1008661876,https://ak.picdn.net/shutterstock/videos/1008661876/preview/stock-footage-krusevo-macedonia-october-close-drone-shot-of-krusevo-spomenik-a-memorial-for-the-ottoman.mp4,PT00H00M20S,"Krusevo, macedonia - october 2017: close drone shot of krusevo spomenik, a memorial for the ottoman era ilinden uprising and partisan fighters of the second world war, in macedonia"
1050241114,https://ak.picdn.net/shutterstock/videos/1050241114/preview/stock-footage-jerusalem-israel-video-of-tourist-traveling-in-the-street-of-jerusalem-taken-by.mp4,PT00H00M10S,"Jerusalem / israel    12.2.2019   video of tourist traveling in the street of jerusalem  , taken by hand camera"
21220675,https://ak.picdn.net/shutterstock/videos/21220675/preview/stock-footage-buenaventura-colombia-circa-scaffold-is-collecting-a-platform-at-port.mp4,PT00H00M10S,"Buenaventura,colombia,circa 2016: scaffold is collecting a platform at port"
1048769878,https://ak.picdn.net/shutterstock/videos/1048769878/preview/stock-footage-girl-with-leaf-blower-blow-leaves-under-beautiful-tulip-tree-in-autumn-yard-gimbal-motion-shot.mp4,PT00H00M09S,Girl with leaf blower blow leaves under beautiful tulip tree in autumn yard. gimbal motion shot.
1061544541,https://ak.picdn.net/shutterstock/videos/1061544541/preview/stock-footage-irish-rural-road-aerial-view-green-meadows-against-cottages-and-hillside-farmlands-picturesque.mp4,PT00H00M12S,"Irish rural road aerial view: green meadows against cottages and hillside farmlands. picturesque landscape with grain fields in antrim county, northern ireland. cinematic footage shot"
28004797,https://ak.picdn.net/shutterstock/videos/28004797/preview/stock-footage-white-butterflies-fly-and-sit-on-green-leaves-against-the-blue-sky.mp4,PT00H00M17S,White butterflies fly and sit on green leaves against the blue sky
1019769235,https://ak.picdn.net/shutterstock/videos/1019769235/preview/stock-footage-close-view-of-green-sea-turtle-looking-up-to-ocean-surface-slow-motion-k.mp4,PT00H00M23S,"Close view of green sea turtle looking up to ocean surface, slow motion 4k"
1016067793,https://ak.picdn.net/shutterstock/videos/1016067793/preview/stock-footage-milan-italy-circa-september-san-siro-racecourse-ippodromo-di-san-siro.mp4,PT00H00M15S,Milan italy - circa september 2018 - san siro racecourse - ippodromo di san siro.
1051091515,https://ak.picdn.net/shutterstock/videos/1051091515/preview/stock-footage-beautiful-happy-young-woman-in-bath-towel-taking-selfie-in-bathroom-mirror.mp4,PT00H00M15S,Beautiful happy young woman in bath towel taking selfie in bathroom mirror
1029274583,https://ak.picdn.net/shutterstock/videos/1029274583/preview/stock-footage-people-housework-and-housekeeping-concept-indian-man-in-headphones-listening-to-music-on.mp4,PT00H00M21S,"People, housework and housekeeping concept - indian man in headphones listening to music on smartphone after home cleaning"
8152867,https://ak.picdn.net/shutterstock/videos/8152867/preview/stock-footage-a-flag-blowing-in-the-wind-at-sunset-in-the-himalayas-in-nepal.mp4,PT00H00M07S,A flag blowing in the wind at sunset in the himalayas in nepal
1066048531,https://ak.picdn.net/shutterstock/videos/1066048531/preview/stock-footage-a-close-up-shot-of-water-lilies-on-a-lake-in-southern-australia.mp4,PT00H00M06S,A close up shot of water lilies on a lake in southern australia.
6974002,https://ak.picdn.net/shutterstock/videos/6974002/preview/stock-footage-time-lapse-view-of-ganges-river-in-varanasi-india-october-k-resolution.mp4,PT00H00M15S,"Time lapse view of ganges river in varanasi, india, october 2013. 4k resolution."
1014387689,https://ak.picdn.net/shutterstock/videos/1014387689/preview/stock-footage-united-kingdom-northampton-january-abington-street-in-northampton-at-winter-k-united.mp4,PT00H00M08S,"United kingdom, northampton - january 18, 2018:abington street in northampton at winter 4k, united kingdom, northampton"
10700531,https://ak.picdn.net/shutterstock/videos/10700531/preview/stock-footage-two-girls-eating-pop-corn-while-texting-with-phone-lying-on-floor-at-home.mp4,PT00H00M12S,Two girls eating pop corn while texting with phone lying on floor at home
1016575174,https://ak.picdn.net/shutterstock/videos/1016575174/preview/stock-footage-imperial-desert-dunes-aerial.mp4,PT00H00M26S,Imperial desert dunes aerial
13039982,https://ak.picdn.net/shutterstock/videos/13039982/preview/stock-footage-blue-yellow-smooth-flowing-waves-animated-background-video-graphic-design-hd-x.mp4,PT00H00M26S,Blue yellow smooth flowing waves animated background. video graphic design hd 1920x1080
25387340,https://ak.picdn.net/shutterstock/videos/25387340/preview/stock-footage-female-hands-cutting-tomato-on-wooden-board.mp4,PT00H00M15S,Female hands cutting tomato on wooden board
1049941459,https://ak.picdn.net/shutterstock/videos/1049941459/preview/stock-footage-oradea-bihor-romania-details-of-pool-side-water-park.mp4,PT00H00M14S,"Oradea, bihor / romania - 2020:
details of pool side water park"
1041338050,https://ak.picdn.net/shutterstock/videos/1041338050/preview/stock-footage-waves-on-the-beaches-and-shores-of-portugal-in-the-algarve-region.mp4,PT00H00M18S,Waves on the beaches and shores of portugal in the algarve region
27141700,https://ak.picdn.net/shutterstock/videos/27141700/preview/stock-footage-flag-in-the-antique-site-of-petra-in-jordan-the-beautiful-wonder-of-the-world.mp4,PT00H00M15S,Flag in  the antique site of petra in jordan the beautiful wonder of the world
